﻿Category,Title,Date,Summary,Article URL,Source
IS,"CVE-2026-4176 Perl versions from 5.9.4 before 5.40.4-RC1, from 5.41.0 before 5.42.2-RC1, from 5.43.0 before 5.43.9 contain a vulnerable version of Compress::Raw::Zlib",2026-04-02T08:04:04Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-4176,Microsoft MSRC
IS,CVE-2026-4046 iconv crash due to assertion failure with untrusted input,2026-04-02T08:01:22Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-4046,Microsoft MSRC
OFAC,Treasury and IRS Announce Tax Filing Relief to DHS Personnel,2026-04-02T00:19:24Z,Auto synopsis: Treasury item in OFAC — Treasury and IRS Announce Tax Filing Relief to DHS Personnel.,https://home.treasury.gov/news/press-releases/sb0431,Treasury
IRS,Tax filing season progressing smoothly with timely refund processing and a high use of electronic filing,2026-04-02T00:00:00Z,"IR-2026-43, April 2, 2026 — The Internal Revenue Service continues to deliver excellent service to taxpayers during the 2026 filing season with the rise in tax refunds, the smooth pace at which taxpayers are getting their refunds and the high use of electronic filing.",https://www.irs.gov/newsroom/tax-filing-season-progressing-smoothly-with-timely-refund-processing-and-a-high-use-of-electronic-filing,IRS
Mortgage,The 30-Year Fixed-Rate Mortgage Averages 6.46%,2026-04-02T00:00:00Z,Auto synopsis: Freddie Mac item in Mortgage — The 30-Year Fixed-Rate Mortgage Averages 6.46%.,https://www.globenewswire.com/news-release/2026/04/02/3267659/0/en/The-30-Year-Fixed-Rate-Mortgage-Averages-6-46.html,Freddie Mac
Payments,Nacha Welcomes 20 New Payments Innovation Alliance Members in First Quarter of 2026,2026-04-02T00:00:00Z,"RESTON, Virginia, April 2, 2026 – Nacha today announced 20 organizations have joined the Payments Innovation Alliance during the first quarter of 2026, marking a significant expansion of the cross‑industry network that collaborates on innovation, education and operational improvements across the payments ecosystem.The continued growth of the Payments Innovation Alliance reflec…",https://www.nacha.org/news/nacha-welcomes-20-new-payments-innovation-alliance-members-first-quarter-2026,NACHA
Fintech Watch,"Small Business Sales Grew Steadily in March as Higher Ticket Sizes Offset Softer Foot Traffic, Fiserv Data Shows",2026-04-02T00:00:00Z,"Auto synopsis: Fiserv item in Fintech Watch — Small Business Sales Grew Steadily in March as Higher Ticket Sizes Offset Softer Foot Traffic, Fiserv Data Shows.",https://investors.fiserv.com/news-releases/news-release-details/small-business-sales-grew-steadily-march-higher-ticket-sizes,Fiserv
Federal Register,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,2026-04-02T00:00:00Z,Auto synopsis: Federal Register item in Federal Register — Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company.,https://www.federalregister.gov/documents/2026/04/02/2026-06401/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,Federal Register
Federal Register,Privacy Act of 1974; System of Records,2026-04-02T00:00:00Z,"In accordance with the Privacy Act of 1974, as amended, the Federal Deposit Insurance Corporation (FDIC) is modifying an existing system of records titled FDIC-005, ""Consumer Complaint and Inquiry Records."" This system of records supports the FDIC's regulatory and supervisory functions. It permits the FDIC to receive, investigate, and respond to complaints and inquiries from i…",https://www.federalregister.gov/documents/2026/04/02/2026-06428/privacy-act-of-1974-system-of-records,Federal Register
Federal Register,Commerce Acquisition Regulation; Minor Amendments,2026-04-02T00:00:00Z,"By this rule, Commerce amends its agency-specific acquisition regulation by updating or removing certain outdated and unnecessary regulatory language, by moving a subpart to better track and correspond with the structure of the government-wide Federal Acquisition Regulation, and by correcting a typographical error. This action is intended to update, correct, and streamline Com…",https://www.federalregister.gov/documents/2026/04/02/2026-06382/commerce-acquisition-regulation-minor-amendments,Federal Register
Federal Register,Notice of Lodging of Proposed Material Modification of Consent Decree Under the Clean Water Act,2026-04-02T00:00:00Z,Auto synopsis: Federal Register item in Federal Register — Notice of Lodging of Proposed Material Modification of Consent Decree Under the Clean Water Act.,https://www.federalregister.gov/documents/2026/04/02/2026-06329/notice-of-lodging-of-proposed-material-modification-of-consent-decree-under-the-clean-water-act,Federal Register
OFAC,Treasury To Convene First Series of Conversations with Domestic and International Regulators,2026-04-01T23:01:59Z,Auto synopsis: Treasury item in OFAC — Treasury To Convene First Series of Conversations with Domestic and International Regulators.,https://home.treasury.gov/news/press-releases/sb0430,Treasury
OFAC,Secretary Bessent: “Financial Literacy Unlocks Opportunity for Every American”,2026-04-01T18:00:00Z,Auto synopsis: Treasury item in OFAC — Secretary Bessent: “Financial Literacy Unlocks Opportunity for Every American”.,https://home.treasury.gov/news/press-releases/sb0429,Treasury
Payment Card Networks,Visa Unveils New Services to Modernize Dispute Resolution Process,2026-04-01T13:00:00Z,"Fraudulent disputes and administrative inefficiencies drive billions in avoidable economic costs Six new and enhanced dispute resolution tools utilize AI and proprietary technology to help provide issuers, acquirers and merchants with increased visibility into costly fraud expenses SAN FRANCISCO",https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22261.html,Visa
Fintech Watch,Banco Angolano de Investimentos selects Finastra to scale with customer and industry demands,2026-04-01T12:00:00Z,Auto synopsis: Finastra item in Fintech Watch — Banco Angolano de Investimentos selects Finastra to scale with customer and industry demands.,https://www.finastra.com/press-media/banco-angolano-de-investimentos-selects-finastra-scale-customer-and-industry-demands,Finastra
Compliance Watch,New Speakers Announced for CDIA Connect 2026!,2026-04-01T10:00:11Z,"New Speakers announced for CDIA Connect set to take place on May 6-8 at the Grand Hyatt in Washington DC, including:... The post New Speakers Announced for CDIA Connect 2026! appeared first on CDIA .",https://www.cdiaonline.org/events/2026/04/01/new-speakers-announced-for-cdia-connect-2026/,CDIA
IS,CVE-2026-33937 Handlebars.js has JavaScript Injection via AST Type Confusion,2026-04-01T08:58:16Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33937,Microsoft MSRC
IS,CVE-2026-34353,2026-04-01T08:57:48Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34353,Microsoft MSRC
IS,CVE-2025-67030,2026-04-01T08:57:06Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-67030,Microsoft MSRC
IS,CVE-2026-4746 Heap Buffer Over-Write Vulenrabilty in timeplus-io/proton,2026-04-01T08:56:21Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-4746,Microsoft MSRC
IS,CVE-2024-41013 xfs: don't walk off the end of a directory data block,2026-04-01T08:52:41Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-41013,Microsoft MSRC
IS,CVE-2024-35839 netfilter: bridge: replace physindev with physinif in nf_bridge_info,2026-04-01T08:51:56Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-35839,Microsoft MSRC
IS,CVE-2023-52676 bpf: Guard stack limits against 32bit overflow,2026-04-01T08:51:22Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-52676,Microsoft MSRC
IS,CVE-2025-68822 Input: alps - fix use-after-free bugs caused by dev3_register_work,2026-04-01T08:49:12Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-68822,Microsoft MSRC
IS,CVE-2026-21711,2026-04-01T08:20:03Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-21711,Microsoft MSRC
OFAC,Venezuela-related Designation Removal,2026-04-01T00:00:00Z,Auto synopsis: OFAC item in OFAC — Venezuela-related Designation Removal.,https://ofac.treasury.gov/recent-actions/20260401,OFAC
Banking,Featured Publications View All Publications,2026-04-01T00:00:00Z,Publications,https://www.occ.gov/publications-and-resources/publications/index-publications.html,OCC
Payments,Abrigo Now a Nacha Preferred Partner for ACH Experience/Compliance/Risk and Fraud Prevention,2026-04-01T00:00:00Z,"RESTON, Virginia, April 1, 2026 – Nacha has announced that Abrigo has become a Nacha Preferred Partner for ACH Experience/Compliance/Risk and Fraud Prevention.Abrigo provides artificial intelligence-powered software and services that help more than 2,400 financial institutions detect and prevent fraud, manage risk, and drive growth. Its fraud detection solution enables users t…",https://www.nacha.org/news/abrigo-now-nacha-preferred-partner-ach-experiencecompliancerisk-and-fraud-prevention,NACHA
Federal Register,"Rescission of OCC Guidelines Establishing Standards for Recovery Planning by Certain Large Insured National Banks, Insured Federal Savings Associations, and Insured Federal Branches",2026-04-01T00:00:00Z,"The OCC is amending its regulations by rescinding ""OCC Guidelines Establishing Standards for Recovery Planning by Certain Large Insured National Banks, Insured Federal Savings Associations, and Insured Federal Branches.""",https://www.federalregister.gov/documents/2026/04/01/2026-06281/rescission-of-occ-guidelines-establishing-standards-for-recovery-planning-by-certain-large-insured,Federal Register
Federal Register,Whistleblower Incentives and Protections,2026-04-01T00:00:00Z,"FinCEN is proposing a rule to establish a whistleblower program that offers incentives and protections to encourage individuals who have information about potential violations of the Bank Secrecy Act (BSA), International Emergency Economic Powers Act (IEEPA), Trading With the Enemy Act of 1917 (TWEA), and Foreign Narcotics Kingpin Designation Act (Kingpin Act) to voluntarily r…",https://www.federalregister.gov/documents/2026/04/01/2026-06271/whistleblower-incentives-and-protections,Federal Register
Federal Register,Removal of Regulatory Overreach and Federal Crop Insurance Policy Provisions,2026-04-01T00:00:00Z,"The Federal Crop Insurance Corporation (FCIC) is amending its regulations regarding final agency determinations and interpretations of the Federal Crop Insurance Act and its associated regulations. This action is necessary to align agency procedures with Supreme Court precedent and the Administrative Procedure Act, ensuring that interpretive determinations are not improperly c…",https://www.federalregister.gov/documents/2026/04/01/2026-06277/removal-of-regulatory-overreach-and-federal-crop-insurance-policy-provisions,Federal Register
Federal Register,Registering Emergency Medical Services Agencies Under the Protecting Patient Access to Emergency Medications Act of 2017,2026-04-01T00:00:00Z,Auto synopsis: Federal Register item in Federal Register — Registering Emergency Medical Services Agencies Under the Protecting Patient Access to Emergency Medications Act of 2017.,https://www.federalregister.gov/documents/2026/04/01/C1-2026-02288/registering-emergency-medical-services-agencies-under-the-protecting-patient-access-to-emergency,Federal Register
Federal Register,Agency Information Collection Activities; Proposed eCollection eComments Requested; Title-Voice of Customer Survey,2026-04-01T00:00:00Z,"The Federal Bureau of Investigation, Office of Private Sector, Department of Justice (DOJ), will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995.",https://www.federalregister.gov/documents/2026/04/01/2026-06312/agency-information-collection-activities-proposed-ecollection-ecomments-requested-title-voice-of,Federal Register
Federal Register,Importer of Controlled Substances Application: Research Triangle Institute,2026-04-01T00:00:00Z,Research Triangle Institute has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to SUPPLEMENTARY INFORMATION listed below for further drug information.,https://www.federalregister.gov/documents/2026/04/01/2026-06311/importer-of-controlled-substances-application-research-triangle-institute,Federal Register
